Ticker SYMBOL,公司代號,公司名稱,產業別,資料季度,錯誤原因
1110.TW,1110,東南水泥股份有限公司,01,2026Q1,近一年資料不足，未滿4季
1201.TW,1201,味全食品工業股份有限公司,02,2025Q2,近一年資料不足，未滿4季
1201.TW,1201,味全食品工業股份有限公司,02,2025Q3,近一年資料不足，未滿4季
1201.TW,1201,味全食品工業股份有限公司,02,2026Q1,近一年資料不足，未滿4季
1203.TW,1203,味王股份有限公司,02,2025Q2,近一年資料不足，未滿4季
1203.TW,1203,味王股份有限公司,02,2025Q3,近一年資料不足，未滿4季
1203.TW,1203,味王股份有限公司,02,2026Q1,近一年資料不足，未滿4季
1210.TW,1210,大成長城企業股份有限公司,02,2025Q2,近一年資料不足，未滿4季
1210.TW,1210,大成長城企業股份有限公司,02,2025Q3,近一年資料不足，未滿4季
1210.TW,1210,大成長城企業股份有限公司,02,2026Q1,近一年資料不足，未滿4季
1213.TW,1213,大西洋飲料股份有限公司,02,2025Q2,近一年資料不足，未滿4季
1213.TW,1213,大西洋飲料股份有限公司,02,2025Q3,近一年資料不足，未滿4季
1213.TW,1213,大西洋飲料股份有限公司,02,2026Q1,近一年資料不足，未滿4季
1215.TW,1215,台灣卜蜂企業股份有限公司,02,2025Q2,近一年資料不足，未滿4季
1215.TW,1215,台灣卜蜂企業股份有限公司,02,2025Q3,近一年資料不足，未滿4季
1215.TW,1215,台灣卜蜂企業股份有限公司,02,2026Q1,近一年資料不足，未滿4季
1216.TW,1216,統一企業股份有限公司,02,2025Q2,近一年資料不足，未滿4季
1216.TW,1216,統一企業股份有限公司,02,2025Q3,近一年資料不足，未滿4季
1216.TW,1216,統一企業股份有限公司,02,2026Q1,近一年資料不足，未滿4季
1217.TW,1217,愛之味股份有限公司,02,2025Q2,近一年資料不足，未滿4季
1217.TW,1217,愛之味股份有限公司,02,2025Q3,近一年資料不足，未滿4季
1217.TW,1217,愛之味股份有限公司,02,2026Q1,近一年資料不足，未滿4季
1218.TW,1218,泰山企業股份有限公司,02,2025Q2,近一年資料不足，未滿4季
1218.TW,1218,泰山企業股份有限公司,02,2025Q3,近一年資料不足，未滿4季
1218.TW,1218,泰山企業股份有限公司,02,2026Q1,近一年資料不足，未滿4季
1219.TW,1219,福壽實業股份有限公司,02,2025Q2,近一年資料不足，未滿4季
1219.TW,1219,福壽實業股份有限公司,02,2025Q3,近一年資料不足，未滿4季
1219.TW,1219,福壽實業股份有限公司,02,2026Q1,近一年資料不足，未滿4季
1220.TW,1220,台榮產業股份有限公司,02,2025Q2,近一年資料不足，未滿4季
1220.TW,1220,台榮產業股份有限公司,02,2025Q3,近一年資料不足，未滿4季
1220.TW,1220,台榮產業股份有限公司,02,2026Q1,近一年資料不足，未滿4季
1225.TW,1225,福懋油脂股份有限公司,02,2025Q2,近一年資料不足，未滿4季
1225.TW,1225,福懋油脂股份有限公司,02,2025Q3,近一年資料不足，未滿4季
1225.TW,1225,福懋油脂股份有限公司,02,2026Q1,近一年資料不足，未滿4季
1227.TW,1227,佳格食品股份有限公司,02,2025Q2,近一年資料不足，未滿4季
1227.TW,1227,佳格食品股份有限公司,02,2025Q3,近一年資料不足，未滿4季
1227.TW,1227,佳格食品股份有限公司,02,2026Q1,近一年資料不足，未滿4季
1229.TW,1229,聯華實業控股股份有限公司,02,2025Q2,近一年資料不足，未滿4季
1229.TW,1229,聯華實業控股股份有限公司,02,2025Q3,近一年資料不足，未滿4季
1229.TW,1229,聯華實業控股股份有限公司,02,2026Q1,近一年資料不足，未滿4季
1231.TW,1231,聯華食品工業股份有限公司,02,2025Q2,近一年資料不足，未滿4季
1231.TW,1231,聯華食品工業股份有限公司,02,2025Q3,近一年資料不足，未滿4季
1231.TW,1231,聯華食品工業股份有限公司,02,2026Q1,近一年資料不足，未滿4季
1232.TW,1232,大統益股份有限公司,02,2025Q2,近一年資料不足，未滿4季
1232.TW,1232,大統益股份有限公司,02,2025Q3,近一年資料不足，未滿4季
1232.TW,1232,大統益股份有限公司,02,2026Q1,近一年資料不足，未滿4季
1233.TW,1233,天仁茶業股份有限公司,02,2025Q2,近一年資料不足，未滿4季
1233.TW,1233,天仁茶業股份有限公司,02,2025Q3,近一年資料不足，未滿4季
1233.TW,1233,天仁茶業股份有限公司,02,2026Q1,近一年資料不足，未滿4季
1234.TW,1234,黑松股份有限公司,02,2025Q2,近一年資料不足，未滿4季
1234.TW,1234,黑松股份有限公司,02,2025Q3,近一年資料不足，未滿4季
1234.TW,1234,黑松股份有限公司,02,2026Q1,近一年資料不足，未滿4季
1235.TW,1235,興泰實業股份有限公司,02,2025Q2,近一年資料不足，未滿4季
1235.TW,1235,興泰實業股份有限公司,02,2025Q3,近一年資料不足，未滿4季
1235.TW,1235,興泰實業股份有限公司,02,2026Q1,近一年資料不足，未滿4季
1236.TW,1236,宏亞食品股份有限公司,02,2025Q2,近一年資料不足，未滿4季
1236.TW,1236,宏亞食品股份有限公司,02,2025Q3,近一年資料不足，未滿4季
1236.TW,1236,宏亞食品股份有限公司,02,2026Q1,近一年資料不足，未滿4季
1256.TW,1256,鮮活控股股份有限公司,02,2025Q2,近一年資料不足，未滿4季
1256.TW,1256,鮮活控股股份有限公司,02,2025Q3,近一年資料不足，未滿4季
1256.TW,1256,鮮活控股股份有限公司,02,2026Q1,近一年資料不足，未滿4季
1301.TW,1301,台灣塑膠工業股份有限公司,03,2025Q2,近一年資料不足，未滿4季
1301.TW,1301,台灣塑膠工業股份有限公司,03,2025Q3,近一年資料不足，未滿4季
1301.TW,1301,台灣塑膠工業股份有限公司,03,2026Q1,近一年資料不足，未滿4季
1303.TW,1303,南亞塑膠工業股份有限公司,03,2025Q2,近一年資料不足，未滿4季
1303.TW,1303,南亞塑膠工業股份有限公司,03,2025Q3,近一年資料不足，未滿4季
1303.TW,1303,南亞塑膠工業股份有限公司,03,2026Q1,近一年資料不足，未滿4季
1304.TW,1304,台灣聚合化學品股份有限公司,03,2025Q2,近一年資料不足，未滿4季
1304.TW,1304,台灣聚合化學品股份有限公司,03,2025Q3,近一年資料不足，未滿4季
1304.TW,1304,台灣聚合化學品股份有限公司,03,2026Q1,近一年資料不足，未滿4季
1305.TW,1305,華夏海灣塑膠股份有限公司,03,2025Q2,近一年資料不足，未滿4季
1305.TW,1305,華夏海灣塑膠股份有限公司,03,2025Q3,近一年資料不足，未滿4季
1305.TW,1305,華夏海灣塑膠股份有限公司,03,2026Q1,近一年資料不足，未滿4季
1307.TW,1307,三芳化學工業股份有限公司,03,2025Q2,近一年資料不足，未滿4季
1307.TW,1307,三芳化學工業股份有限公司,03,2025Q3,近一年資料不足，未滿4季
1307.TW,1307,三芳化學工業股份有限公司,03,2026Q1,近一年資料不足，未滿4季
1308.TW,1308,亞洲聚合股份有限公司,03,2025Q2,近一年資料不足，未滿4季
1308.TW,1308,亞洲聚合股份有限公司,03,2025Q3,近一年資料不足，未滿4季
1308.TW,1308,亞洲聚合股份有限公司,03,2026Q1,近一年資料不足，未滿4季
1309.TW,1309,台達化學工業股份有限公司,03,2025Q2,近一年資料不足，未滿4季
1309.TW,1309,台達化學工業股份有限公司,03,2025Q3,近一年資料不足，未滿4季
1309.TW,1309,台達化學工業股份有限公司,03,2026Q1,近一年資料不足，未滿4季
1310.TW,1310,台灣苯乙烯工業股份有限公司,03,2025Q2,近一年資料不足，未滿4季
1310.TW,1310,台灣苯乙烯工業股份有限公司,03,2025Q3,近一年資料不足，未滿4季
1310.TW,1310,台灣苯乙烯工業股份有限公司,03,2026Q1,近一年資料不足，未滿4季
1312.TW,1312,國喬石油化學股份有限公司,03,2025Q2,近一年資料不足，未滿4季
1312.TW,1312,國喬石油化學股份有限公司,03,2025Q3,近一年資料不足，未滿4季
1312.TW,1312,國喬石油化學股份有限公司,03,2026Q1,近一年資料不足，未滿4季
1313.TW,1313,聯成化學科技股份有限公司,03,2025Q2,近一年資料不足，未滿4季
1313.TW,1313,聯成化學科技股份有限公司,03,2025Q3,近一年資料不足，未滿4季
1313.TW,1313,聯成化學科技股份有限公司,03,2026Q1,近一年資料不足，未滿4季
1314.TW,1314,中國石油化學工業開發(股)公司,03,2025Q2,近一年資料不足，未滿4季
1314.TW,1314,中國石油化學工業開發(股)公司,03,2025Q3,近一年資料不足，未滿4季
1314.TW,1314,中國石油化學工業開發(股)公司,03,2026Q1,近一年資料不足，未滿4季
1315.TW,1315,達新工業股份有限公司,03,2025Q2,近一年資料不足，未滿4季
1315.TW,1315,達新工業股份有限公司,03,2025Q3,近一年資料不足，未滿4季
1315.TW,1315,達新工業股份有限公司,03,2026Q1,近一年資料不足，未滿4季
1316.TW,1316,上曜建設開發股份有限公司,14,2025Q2,近一年資料不足，未滿4季
1316.TW,1316,上曜建設開發股份有限公司,14,2025Q3,近一年資料不足，未滿4季
1316.TW,1316,上曜建設開發股份有限公司,14,2026Q1,近一年資料不足，未滿4季
1319.TW,1319,東陽實業廠股份有限公司,12,2025Q2,近一年資料不足，未滿4季
1319.TW,1319,東陽實業廠股份有限公司,12,2025Q3,近一年資料不足，未滿4季
1319.TW,1319,東陽實業廠股份有限公司,12,2026Q1,近一年資料不足，未滿4季
1321.TW,1321,大洋塑膠工業股份有限公司,03,2025Q2,近一年資料不足，未滿4季
1321.TW,1321,大洋塑膠工業股份有限公司,03,2025Q3,近一年資料不足，未滿4季
1321.TW,1321,大洋塑膠工業股份有限公司,03,2026Q1,近一年資料不足，未滿4季
1323.TW,1323,永裕塑膠工業股份有限公司,03,2025Q2,近一年資料不足，未滿4季
1323.TW,1323,永裕塑膠工業股份有限公司,03,2025Q3,近一年資料不足，未滿4季
1323.TW,1323,永裕塑膠工業股份有限公司,03,2026Q1,近一年資料不足，未滿4季
1324.TW,1324,地球綜合工業股份有限公司,03,2025Q2,近一年資料不足，未滿4季
1324.TW,1324,地球綜合工業股份有限公司,03,2025Q3,近一年資料不足，未滿4季
1324.TW,1324,地球綜合工業股份有限公司,03,2026Q1,近一年資料不足，未滿4季
1325.TW,1325,恒大股份有限公司,03,2025Q2,近一年資料不足，未滿4季
1325.TW,1325,恒大股份有限公司,03,2025Q3,近一年資料不足，未滿4季
1325.TW,1325,恒大股份有限公司,03,2026Q1,近一年資料不足，未滿4季
1326.TW,1326,台灣化學纖維股份有限公司,03,2025Q2,近一年資料不足，未滿4季
1326.TW,1326,台灣化學纖維股份有限公司,03,2025Q3,近一年資料不足，未滿4季
1326.TW,1326,台灣化學纖維股份有限公司,03,2026Q1,近一年資料不足，未滿4季
1337.TW,1337,亞洲塑膠再生資源控股有限公司,03,2025Q2,近一年資料不足，未滿4季
1337.TW,1337,亞洲塑膠再生資源控股有限公司,03,2025Q3,近一年資料不足，未滿4季
1337.TW,1337,亞洲塑膠再生資源控股有限公司,03,2026Q1,近一年資料不足，未滿4季
1338.TW,1338,廣華控股有限公司,12,2025Q2,近一年資料不足，未滿4季
1338.TW,1338,廣華控股有限公司,12,2025Q3,近一年資料不足，未滿4季
1338.TW,1338,廣華控股有限公司,12,2026Q1,近一年資料不足，未滿4季
1339.TW,1339,昭輝實業股份有限公司,12,2025Q2,近一年資料不足，未滿4季
1339.TW,1339,昭輝實業股份有限公司,12,2025Q3,近一年資料不足，未滿4季
1339.TW,1339,昭輝實業股份有限公司,12,2026Q1,近一年資料不足，未滿4季
1340.TW,1340,勝悅新材料有限公司,03,2025Q2,近一年資料不足，未滿4季
1340.TW,1340,勝悅新材料有限公司,03,2025Q3,近一年資料不足，未滿4季
1340.TW,1340,勝悅新材料有限公司,03,2026Q1,近一年資料不足，未滿4季
1341.TW,1341,富林塑膠工業(開曼)控股(股)公司,03,2025Q2,近一年資料不足，未滿4季
1341.TW,1341,富林塑膠工業(開曼)控股(股)公司,03,2025Q3,近一年資料不足，未滿4季
1341.TW,1341,富林塑膠工業(開曼)控股(股)公司,03,2026Q1,近一年資料不足，未滿4季
1342.TW,1342,八貫企業股份有限公司,20,2025Q2,近一年資料不足，未滿4季
1342.TW,1342,八貫企業股份有限公司,20,2025Q3,近一年資料不足，未滿4季
1342.TW,1342,八貫企業股份有限公司,20,2026Q1,近一年資料不足，未滿4季
1402.TW,1402,遠東新世紀股份有限公司,04,2025Q2,近一年資料不足，未滿4季
1402.TW,1402,遠東新世紀股份有限公司,04,2025Q3,近一年資料不足，未滿4季
1402.TW,1402,遠東新世紀股份有限公司,04,2026Q1,近一年資料不足，未滿4季
1410.TW,1410,南洋染整股份有限公司,04,2025Q2,近一年資料不足，未滿4季
1410.TW,1410,南洋染整股份有限公司,04,2025Q3,近一年資料不足，未滿4季
1410.TW,1410,南洋染整股份有限公司,04,2026Q1,近一年資料不足，未滿4季
1413.TW,1413,宏洲纖維工業股份有限公司,04,2025Q2,近一年資料不足，未滿4季
1413.TW,1413,宏洲纖維工業股份有限公司,04,2025Q3,近一年資料不足，未滿4季
1413.TW,1413,宏洲纖維工業股份有限公司,04,2026Q1,近一年資料不足，未滿4季
1414.TW,1414,東和紡織股份有限公司,04,2025Q2,近一年資料不足，未滿4季
1414.TW,1414,東和紡織股份有限公司,04,2025Q3,近一年資料不足，未滿4季
1414.TW,1414,東和紡織股份有限公司,04,2026Q1,近一年資料不足，未滿4季
1416.TW,1416,廣豐實業股份有限公司,20,2025Q2,近一年資料不足，未滿4季
1416.TW,1416,廣豐實業股份有限公司,20,2025Q3,近一年資料不足，未滿4季
1416.TW,1416,廣豐實業股份有限公司,20,2026Q1,近一年資料不足，未滿4季
1417.TW,1417,嘉裕股份有限公司,04,2025Q2,近一年資料不足，未滿4季
1417.TW,1417,嘉裕股份有限公司,04,2025Q3,近一年資料不足，未滿4季
1417.TW,1417,嘉裕股份有限公司,04,2026Q1,近一年資料不足，未滿4季
1418.TW,1418,東華龍股份有限公司,04,2025Q2,近一年資料不足，未滿4季
1418.TW,1418,東華龍股份有限公司,04,2025Q3,近一年資料不足，未滿4季
1418.TW,1418,東華龍股份有限公司,04,2026Q1,近一年資料不足，未滿4季
1419.TW,1419,新光紡織股份有限公司,04,2025Q2,近一年資料不足，未滿4季
1419.TW,1419,新光紡織股份有限公司,04,2025Q3,近一年資料不足，未滿4季
1419.TW,1419,新光紡織股份有限公司,04,2026Q1,近一年資料不足，未滿4季
1423.TW,1423,利華羊毛工業股份有限公司,04,2025Q2,近一年資料不足，未滿4季
1423.TW,1423,利華羊毛工業股份有限公司,04,2025Q3,近一年資料不足，未滿4季
1423.TW,1423,利華羊毛工業股份有限公司,04,2026Q1,近一年資料不足，未滿4季
1432.TW,1432,大魯閣實業股份有限公司,37,2025Q2,近一年資料不足，未滿4季
1432.TW,1432,大魯閣實業股份有限公司,37,2025Q3,近一年資料不足，未滿4季
1432.TW,1432,大魯閣實業股份有限公司,37,2026Q1,近一年資料不足，未滿4季
1434.TW,1434,福懋興業股份有限公司,04,2025Q2,近一年資料不足，未滿4季
1434.TW,1434,福懋興業股份有限公司,04,2025Q3,近一年資料不足，未滿4季
1434.TW,1434,福懋興業股份有限公司,04,2026Q1,近一年資料不足，未滿4季
1435.TW,1435,中福國際(股)公司,20,2025Q2,近一年資料不足，未滿4季
1435.TW,1435,中福國際(股)公司,20,2025Q3,近一年資料不足，未滿4季
1435.TW,1435,中福國際(股)公司,20,2026Q1,近一年資料不足，未滿4季
1436.TW,1436,華友聯開發股份有限公司,14,2025Q2,近一年資料不足，未滿4季
1436.TW,1436,華友聯開發股份有限公司,14,2025Q3,近一年資料不足，未滿4季
1436.TW,1436,華友聯開發股份有限公司,14,2026Q1,近一年資料不足，未滿4季
1437.TW,1437,勤益投資控股股份有限公司,20,2025Q2,近一年資料不足，未滿4季
1437.TW,1437,勤益投資控股股份有限公司,20,2025Q3,近一年資料不足，未滿4季
1437.TW,1437,勤益投資控股股份有限公司,20,2026Q1,近一年資料不足，未滿4季
1438.TW,1438,三地開發地產股份有限公司,14,2025Q2,近一年資料不足，未滿4季
1438.TW,1438,三地開發地產股份有限公司,14,2025Q3,近一年資料不足，未滿4季
1438.TW,1438,三地開發地產股份有限公司,14,2026Q1,近一年資料不足，未滿4季
1439.TW,1439,雋揚國際股份有限公司,14,2025Q2,近一年資料不足，未滿4季
1439.TW,1439,雋揚國際股份有限公司,14,2025Q3,近一年資料不足，未滿4季
1439.TW,1439,雋揚國際股份有限公司,14,2026Q1,近一年資料不足，未滿4季
1440.TW,1440,臺南紡織股份有限公司,04,2025Q2,近一年資料不足，未滿4季
1440.TW,1440,臺南紡織股份有限公司,04,2025Q3,近一年資料不足，未滿4季
1440.TW,1440,臺南紡織股份有限公司,04,2026Q1,近一年資料不足，未滿4季
